"pol_id","losspaid","class4","tgroup"
10203,2939,1101,1
10206,606,1152,6
10212,10656,1421,1
10217,290,1101,1
10217,1028,1101,1
10230,1144,1261,2
10230,353,1261,2
10232,5689,1152,2
10239,1109,1101,4
10253,4867,1101,5
10253,119,1101,5
10253,605,1101,5
10263,2110,1162,3
10274,718,1226,5
10280,2606,1101,4
10280,1024,1101,4
10280,5060,1101,4
10283,3631,1101,1
10292,2491,1101,4
10295,5107,1101,2
10298,1873,1101,5
10302,9358,1101,4
10302,1290,1101,4
10307,1382,1101,6
10308,1249,1101,1
10308,1753,1101,1
10308,5317,1101,1
10324,1106,1162,4
10324,10,1162,4
10324,3600,1162,4
10344,1152,1101,2
10348,394,1101,6
10354,570,1101,3
10354,582,1101,3
10354,222,1101,3
10359,803,1428,3
10359,4658,1428,3
10359,25000,1428,3
10366,3588,1162,5
10366,1426,1162,5
10366,2037,1162,5
10381,1061,1101,6
10382,653,1101,2
10382,2470,1101,2
10382,2332,1101,2
10386,688,1101,5
10400,225,1101,2
10400,1697,1101,2
10400,1925,1101,2
10400,320,1101,2
10400,1438,1101,2
10402,2068,1162,5
10407,577,1101,1
10430,2311,1101,2
10431,1185,1162,5
10468,2634,1152,2
10468,5880,1152,2
10480,7841,1101,4
10480,3172,1101,4
10498,1493,1263,1
10521,9964,1101,5
10536,1179,1162,1
10538,665,1101,4
10539,1948,1101,6
10540,2423,1152,5
10543,1509,1101,6
10559,2957,1101,5
10559,7139,1101,5
10560,2135,1409,3
10560,742,1101,3
10563,6926,1241,4
10565,2212,1421,5
10569,1660,1162,1
10569,1745,1162,1
10571,974,1101,3
10583,7824,1428,3
10585,1201,1404,5
10591,3538,1101,4
10595,4811,1152,2
10598,2197,1101,1
10598,912,1101,1
10609,2273,1101,4
10617,1639,1101,2
10641,5862,1101,4
10641,4831,1101,4
10661,11126,1101,1
10663,6421,1101,2
10665,3990,1101,6
10675,811,1162,5
10687,407,1152,4
10694,3064,1101,3
10695,356,1421,4
10696,10,1101,6
10701,736,1101,3
10708,310,1101,4
10717,386,1101,6
10725,2579,1263,3
10738,840,1101,4
10740,244,1101,4
10744,20000,1101,5
10744,567,1101,5
10744,10278,1101,5
10746,2885,1101,2
10746,1694,1101,2
10762,1186,1101,1
10763,1398,1101,6
10778,499,1101,2
10789,1065,1263,6
10789,186,1263,6
10798,1655,1101,4
10803,1914,1101,6
10805,2510,1101,2
10806,1612,1152,5
10823,4337,1101,6
10826,591,1101,1
10833,1977,1428,1
10833,3231,1428,1
10834,1237,1101,2
10853,263,1101,1
10857,1566,1246,3
10858,2614,1152,5
10858,5,1152,5
10862,2776,1101,6
10862,2682,1101,6
10868,1078,1162,1
10870,3758,1101,5
10870,515,1101,5
10874,1535,1101,3
10874,25000,1101,3
10881,5,1101,1
10899,367,1101,3
10899,1875,1101,3
10908,1119,1101,4
10917,1018,1152,5
10927,3067,1409,3
10927,4759,1409,3
10934,1409,1101,4
10946,4356,1101,5
10955,1862,1101,1
10962,486,1101,6
10972,5723,1101,2
10975,3296,1268,1
10976,865,1101,2
11019,4382,1101,5
11019,697,1101,5
11022,3035,1101,5
11022,721,1101,5
11022,2630,1101,5
11022,329,1101,5
11023,3092,1101,2
11028,2836,1101,5
11028,5,1101,5
11028,587,1101,5
11028,1040,1101,6
11028,792,1101,6
11035,1611,1101,5
11046,1610,1101,5
11073,3744,1101,6
11075,8030,1101,5
11076,721,1101,2
11079,702,1101,1
11082,230,1152,4
11084,2361,1101,2
11084,1222,1101,2
11091,11501,1101,3
11095,1996,1101,5
11095,14024,1101,5
11097,16038,1101,4
11099,1482,1101,6
11104,3007,1101,5
11104,2198,1101,5
11107,3098,1101,5
11112,8600,1101,4
11119,616,1101,5
11121,7064,1101,6
11121,9180,1101,6
11144,417,1101,3
11144,2072,1101,3
11156,702,1101,4
11162,3472,1101,2
11182,235,1421,2
11187,2257,1101,6
11190,10058,1152,2
11202,8513,1101,6
11202,11651,1101,6
11207,1231,1162,5
11209,1322,1101,5
11213,2037,1101,3
11213,2478,1101,3
11218,2336,1162,3
11219,2953,1101,5
11226,21192,1101,5
11251,478,1101,4
11258,2702,1101,2
11258,525,1101,2
11258,1526,1101,2
11258,9323,1101,2
11282,722,1428,2
11285,3995,1305,4
11291,1018,1101,2
11315,7458,1268,1
11323,1253,1101,6
11334,4833,1101,6
11348,1049,1101,5
11369,1266,1101,2
11377,1655,1101,5
11377,669,1101,5
11384,10870,1305,5
11392,2551,1101,5
11399,528,1103,6
11399,2124,1103,6
11403,1527,1101,5
11413,2021,1101,6
11417,5,1428,2
11417,3401,1428,2
11418,1096,1101,5
11420,1358,1162,1
11431,1260,1101,5
11436,605,1104,3
11441,2095,1101,2
11441,471,1101,2
11466,993,1101,1
11471,8451,1101,4
11475,1431,1152,6
11480,3322,1101,1
11486,2781,1162,5
11490,961,1101,4
11507,5,1101,6
11507,2637,1101,6
11509,12576,1101,4
11509,1383,1101,4
11510,966,1162,1
11516,1218,1101,4
11530,668,1305,2
11530,2897,1305,2
11536,9934,1264,5
11536,554,1264,5
11536,8783,1264,5
11536,9222,1264,5
11554,796,1152,1
11558,332,1101,5
11562,18672,1101,4
11575,316,1401,2
11585,6,1261,5
11594,896,1101,3
11615,2181,1152,4
11616,1259,1101,6
11626,2279,1246,5
11626,1566,1246,5
11626,7810,1246,5
11626,834,1246,5
11630,112,1101,5
11637,2162,1101,6
11642,783,1101,5
11642,1082,1101,5
11647,904,1101,5
11650,918,1101,6
11669,3294,1263,2
11679,1457,1263,1
11712,5000,1106,6
11712,1198,1106,6
11712,4000,1106,6
11758,2600,1101,1
11763,1960,1101,5
11765,3650,1152,5
11765,4037,1152,5
11775,2389,1101,1
11775,1223,1101,1
11784,1215,1421,2
11786,4010,1101,5
11792,800,1101,2
11794,2937,1101,1
11799,12905,1101,1
11802,808,1101,6
11804,2801,1101,2
11815,2586,1101,2
11827,9758,1101,3
11836,803,1101,6
11857,1029,1101,1
11869,6618,1101,5
11869,5000,1101,5
11869,3737,1101,5
11870,7287,1101,6
11870,568,1101,6
11889,427,1101,6
11898,1707,1101,5
11898,367,1101,5
11899,2380,1101,6
11903,263,1101,2
11903,1114,1101,2
11923,353,1428,3
11929,5649,1101,6
11929,2944,1101,6
11929,9031,1101,6
11931,6305,1152,4
11931,1174,1152,4
11940,1358,1101,5
11942,1352,1101,2
11953,124,1162,1
11965,4460,1101,2
11997,70,1263,1
12016,991,1101,6
12017,10338,1101,4
12024,3272,1101,3
12032,3559,1101,1
12035,5208,1101,4
12046,743,1101,4
12053,720,1101,4
12055,499,1162,1
12061,2158,1101,4
12064,863,1101,1
12064,1494,1101,1
12079,1170,1101,2
12079,2064,1101,2
12080,900,1101,4
12080,884,1101,4
12080,68,1101,4
12080,12630,1101,4
12095,970,1106,1
12104,10858,1423,2
12104,7118,1423,2
12104,19051,1423,2
12111,1428,1101,2
12115,2200,1162,4
12116,5265,1101,5
12149,5,1101,4
12149,2531,1101,4
12149,262,1101,4
12152,99,1101,5
12152,1091,1101,5
12152,433,1101,5
12163,1165,1101,1
12167,2207,1101,2
12169,137,1101,6
12170,1735,1162,4
12184,2144,1101,3
12188,677,1101,4
12188,1990,1101,4
12197,906,1428,3
12199,2165,1101,6
12213,2637,1152,3
12213,896,1152,3
12213,7000,1152,3
12213,14000,1152,3
12213,5291,1152,3
12253,1328,1101,6
12260,379,1268,4
12260,762,1263,4
12268,733,1101,5
12283,3759,1101,6
12289,9401,1101,1
12289,1505,1101,1
12296,1384,1221,1
12300,2453,1101,1
12313,299,1152,5
12316,7879,1152,3
12316,305,1152,3
12316,7185,1152,3
12324,6,1101,1
12327,6066,1101,5
12327,1381,1101,5
12329,647,1101,6
12331,414,1246,3
12334,2672,1101,1
12344,750,1101,4
12344,1825,1101,4
12347,8359,1101,3
12353,397,1243,5
12355,4599,1101,5
12364,3492,1101,1
12375,752,1101,6
12396,244,1109,4
12396,2641,1101,4
12396,300,1101,4
12397,704,1268,1
12399,2000,1423,4
12422,948,1101,6
12429,9299,1101,6
12429,1385,1101,6
12431,796,1101,2
12448,846,1101,3
12454,1370,1101,6
12456,6494,1101,6
12465,734,1101,1
12467,540,1101,4
12477,308,1101,3
12478,4260,1101,3
12484,3922,1305,1
12484,1598,1305,1
12488,2169,1101,4
12495,3778,1101,2
12496,2114,1101,3
12514,1801,1101,6
12520,1838,1428,3
12520,2969,1428,3
12520,365,1428,3
12521,794,1101,2
12524,3200,1101,6
12524,3000,1101,6
12536,1875,1101,5
12538,69,1162,5
12539,982,1152,3
12545,1463,1101,4
12548,2050,1101,6
12548,13459,1101,6
12558,5,1101,5
12560,1432,1101,4
12565,213,1101,1
12568,500,1101,4
12582,1752,1101,4
12583,879,1101,6
12592,3958,1101,2
12594,1234,1101,5
12596,2980,1101,2
12606,4718,1152,4
12606,871,1152,4
12618,1494,1101,2
12618,322,1101,2
12624,1532,1409,1
12625,560,1421,3
12635,475,1101,6
12637,608,1428,1
12637,5,1428,1
12638,3011,1101,6
12653,10969,1101,2
12654,1042,1162,2
12655,523,1101,3
12664,2064,1101,5
12685,1176,1101,2
12687,1931,1152,3
12699,467,1101,3
12703,508,1101,6
12717,2098,1101,3
12731,2851,1152,2
12732,879,1101,4
12734,275,1101,5
12734,3551,1101,5
12734,5,1101,5
12735,524,1101,2
12735,2199,1101,2
12735,1322,1101,2
12736,376,1101,5
12746,1031,1101,4
12751,572,1101,4
12776,317,1101,6
12781,2010,1101,3
12787,765,1101,5
12787,2938,1101,5
12788,14449,1101,5
12788,20000,1101,5
12808,6158,1261,5
12811,1948,1428,1
12814,435,1101,1
12830,264,1152,2
12831,129,1101,5
12833,1345,1101,2
12845,2655,1101,5
12846,2853,1101,4
12852,1026,1101,2
12855,494,1101,4
12862,4068,1428,4
12862,704,1428,4
12862,1506,1428,4
12867,1087,1101,6
12874,1586,1101,2
12927,1318,1101,5
12927,3415,1101,5
12932,2386,1243,4
12949,226,1268,2
12952,468,1101,6
12960,5043,1101,3
12960,3616,1101,3
12976,3049,1101,5
12976,1116,1101,5
12981,2648,1101,6
12983,1377,1152,4
12986,597,1162,5
12988,87,1101,1
13005,3296,1101,4
13009,469,1101,6
13015,6499,1101,2
13015,835,1101,2
13037,705,1223,2
13039,304,1101,1
13039,1491,1101,1
13098,460,1101,2
13107,1169,1409,3
13107,4125,1409,3
13112,4155,1101,4
13144,3545,1421,1
13144,1926,1421,1
13161,166,1101,6
13161,1975,1101,6
13161,2482,1101,6
13161,594,1101,6
13161,9197,1101,6
13161,889,1101,6
13196,651,1101,1
13228,6164,1101,3
13228,25000,1101,3
13238,1066,1101,6
13238,14108,1101,6
13238,9176,1101,6
13238,1955,1101,6
13238,286,1101,6
13248,602,1101,4
13250,410,1101,1
13250,14367,1101,1
13258,633,1305,2
13271,952,1101,6
13299,960,1101,6
13307,847,1101,1
13317,1781,1101,5
13325,1972,1152,2
13331,934,1269,3
13331,194,1269,3
13331,485,1269,3
13347,1441,1152,2
13355,248,1101,2
13357,2208,1101,2
13361,836,1101,6
13373,5,1103,2
13378,656,1101,4
13385,1195,1101,5
13386,490,1101,1
13404,1118,1101,3
13404,2606,1101,3
13406,1635,1101,1
13406,1096,1101,1
13407,1855,1264,1
13435,300,1101,6
13457,4708,1268,2
13481,652,1101,4
13502,3485,1101,1
13503,416,1152,6
13504,5000,1101,1
13510,982,1101,5
13510,788,1101,5
13523,587,1101,2
13529,1125,1101,1
13529,4231,1101,1
13529,2500,1101,1
13529,348,1101,1
13529,2030,1101,1
13537,807,1101,6
13543,555,1101,2
13544,476,1101,5
13544,1101,1101,5
13563,1401,1101,3
13588,1604,1268,2
13593,5114,1263,3
13595,484,1152,4
13602,738,1101,5
13602,1423,1101,5
13605,4396,1223,5
13619,2294,1101,5
13621,712,1101,1
13627,118,1103,2
13637,2637,1223,5
13645,8078,1101,6
13664,495,1101,1
13708,493,1101,6
13715,1530,1101,4
13715,1357,1101,4
13740,417,1101,6
13746,993,1101,4
13785,639,1264,5
13802,675,1269,3
13806,1537,1264,5
13806,1257,1264,5
13806,6444,1264,5
13806,2110,1264,5
13809,845,1162,3
13821,683,1261,4
13829,1061,1101,2
13834,2137,1101,4
13838,1251,1152,1
13865,4989,1101,2
13885,1394,1101,2
13885,4772,1101,2
13892,891,1101,6
13892,843,1247,6
13938,3365,1101,1
13939,2137,1101,1
13942,2169,1423,2
13961,2596,1423,3
13969,6289,1101,4
13969,13279,1101,4
13969,2743,1101,4
13969,13348,1101,4
13976,350,1101,2
13979,280,1162,2
13979,3162,1162,2
13989,1364,1101,3
13989,15701,1101,3
13991,1550,1101,1
13992,1206,1101,1
14003,2100,1101,5
14013,3844,1101,5
14015,500,1243,1
14025,15018,1101,5
14029,2622,1101,1
14029,1026,1101,1
14039,2013,1101,1
14041,5077,1101,4
14041,2329,1101,4
14043,562,1101,6
14044,2398,1101,6
14048,280,1162,5
14059,1804,1241,4
14067,4998,1103,6
14069,2251,1106,4
14070,558,1101,4
14073,957,1162,4
14079,2280,1101,1
14084,3894,1101,2
14090,1258,1305,4
14093,914,1101,4
14103,1866,1101,5
14116,485,1101,3
14120,424,1101,4
14120,2473,1101,4
14121,522,1101,5
14121,2763,1101,5
14156,11485,1101,2
14171,997,1101,1
14171,1249,1101,1
14179,1009,1101,2
14179,1110,1101,2
14179,2325,1101,2
14182,1294,1101,2
14184,2761,1261,5
14195,1320,1101,3
14216,185,1261,2
14252,1530,1101,3
14261,50,1162,1
14267,457,1246,6
14268,5,1101,4
14273,2646,1101,4
14281,1542,1101,4
14289,232,1101,6
14305,888,1101,2
14307,6864,1263,2
14314,884,1101,2
14327,87,1101,1
14330,3003,1103,5
14330,2213,1103,5
14330,1371,1103,5
14339,659,1101,3
14346,4001,1101,2
14346,3115,1101,2
14353,389,1162,6
14360,5,1101,5
14368,1001,1261,5
14374,6801,1101,6
14374,3100,1101,6
14374,1500,1101,6
14374,1500,1101,6
14374,1647,1101,6
14377,413,1101,3
14382,1660,1101,2
14385,1885,1101,4
14385,201,1101,4
14393,2918,1162,5
14398,6355,1101,2
14425,1214,1263,2
14428,3112,1101,3
14434,2164,1101,6
14436,1748,1101,6
14436,2500,1101,6
14436,4300,1101,6
14447,751,1101,4
14455,2211,1101,6
14460,9600,1101,3
14463,625,1101,4
14465,734,1103,6
14474,3697,1269,2
14474,1350,1269,2
14474,1500,1269,2
14478,3487,1428,5
14479,1293,1101,2
14480,1275,1101,4
14483,1075,1101,1
14487,1507,1101,5
14494,1914,1101,5
14495,986,1261,1
14505,3502,1101,5
14513,1464,1101,4
14525,1200,1101,3
14537,200,1152,3
14539,9005,1101,1
14572,1688,1101,2
14581,1961,1162,2
14582,2906,1101,6
14589,1568,1101,2
14612,1990,1101,2
14613,484,1101,5
14618,1009,1243,5
14623,4158,1101,2
14631,2849,1162,2
14631,6961,1162,2
14635,1793,1101,4
14637,717,1152,5
14641,1208,1101,6
14641,943,1101,6
14642,364,1101,3
14647,5517,1101,4
14648,1420,1101,3
14663,5754,1101,5
14667,2112,1152,4
14674,1801,1428,4
14677,167,1101,2
14690,2281,1263,4
14691,555,1162,5
14691,13377,1162,5
14692,824,1101,4
14694,3990,1101,3
14694,404,1101,3
14696,1336,1101,6
14696,310,1101,6
14698,6000,1101,1
14699,1591,1101,2
14707,856,1101,4
14710,913,1428,3
14713,2549,1101,1
14720,1563,1101,5
14722,6688,1101,4
14723,7174,1152,2
14723,12613,1152,2
14723,25000,1152,2
14760,671,1101,1
14760,717,1101,1
14763,6410,1269,4
14765,342,1101,4
14776,426,1101,2
14788,2963,1101,1
14793,1060,1101,2
14796,642,1101,4
14806,10133,1101,6
14813,2293,1101,1
14815,1424,1101,2
14824,1122,1101,2
14825,5144,1101,5
14827,1385,1101,1
14835,893,1268,5
14868,633,1162,6
14869,2246,1101,4
14874,515,1101,3
14877,4324,1101,3
14886,2252,1261,4
14901,2227,1152,6
14911,1089,1101,2
14930,613,1101,6
14966,2088,1101,1
14973,1630,1101,5
14981,343,1101,2
14996,582,1162,6
14997,343,1101,2
15000,892,1101,2
15000,1416,1101,2
15003,1106,1101,1
15003,8964,1101,1
15003,854,1101,1
15007,2543,1101,4
15016,3652,1101,3
15020,305,1261,3
15047,3984,1101,5
15047,441,1101,5
15047,421,1101,5
15051,1566,1152,3
15051,12990,1152,3
15068,571,1101,4
15068,60,1101,4
15075,454,1101,2
15084,863,1101,2
15087,1704,1152,3
15089,1433,1101,4
15091,422,1101,6
15091,603,1101,6
15095,1480,1162,4
15095,323,1162,4
15098,604,1103,6
15102,1899,1261,3
15110,7835,1101,6
15118,3615,1103,5
15130,1060,1101,1
15142,18517,1101,6
15142,897,1101,6
15145,6636,1101,2
15146,2174,1101,3
15156,307,1101,4
15160,1700,1101,5
15162,1466,1152,1
15167,4630,1101,4
15168,375,1101,2
15190,5266,1101,2
15190,613,1428,2
15212,1755,1101,6
15212,1801,1101,6
15212,3280,1101,6
15213,4204,1101,4
15225,1238,1101,6
15226,900,1101,5
15252,966,1101,4
15252,332,1101,4
15258,17469,1263,6
15260,273,1101,5
15266,10413,1409,6
15269,1158,1103,4
15272,418,1106,5
15295,2222,1101,3
15295,2905,1101,3
15320,1241,1268,1
15326,439,1101,6
15330,2277,1101,1
15333,1515,1101,6
15335,1622,1101,2
15343,3165,1101,5
15343,606,1101,5
15356,1056,1101,3
15356,1407,1101,3
15369,646,1152,4
15382,198,1423,2
15383,3638,1152,5
15386,243,1101,4
15402,369,1101,4
15419,425,1152,2
15441,658,1101,6
15449,678,1162,1
15450,1252,1162,2
15450,1550,1162,2
15452,8900,1101,5
15455,3788,1101,3
15455,2515,1101,3
15458,188,1101,1
15458,721,1101,1
15461,231,1152,5
15465,1711,1101,4
15467,5024,1101,2
15470,1665,1162,5
15473,3781,1101,5
15478,717,1152,2
15501,2634,1101,1
15507,5571,1241,6
15545,598,1152,6
15547,792,1152,2
15548,946,1268,5
15548,430,1268,5
15551,839,1101,3
15559,1270,1101,4
15570,641,1101,1
15580,837,1101,4
15581,5836,1305,4
15582,1925,1101,3
15587,6037,1241,4
15607,2452,1162,1
15633,395,1101,4
15648,8100,1101,5
15648,4734,1101,5
15656,2400,1101,6
15665,2977,1101,2
15684,749,1101,5
15690,888,1101,3
15707,496,1101,6
15710,9191,1261,6
15716,4755,1152,5
15718,212,1101,5
15721,2099,1162,2
15728,2953,1101,6
15731,2284,1101,4
15744,2319,1101,6
15761,162,1423,4
15765,816,1101,5
15769,637,1101,6
15788,792,1152,2
15802,2712,1101,4
15807,346,1101,6
15819,108,1101,4
15819,1468,1101,4
15834,4863,1101,4
15844,361,1101,6
15848,1116,1101,1
15850,186,1101,2
15852,6950,1101,4
15852,3500,1101,4
15852,20000,1101,4
15852,708,1101,4
15858,730,1101,4
15859,15000,1101,3
15876,5,1101,6
15876,2776,1101,6
15879,2987,1101,6
15897,236,1101,4
15908,235,1103,2
15909,858,1101,6
15909,2066,1101,6
15912,12159,1101,3
15913,416,1101,5
15922,1439,1101,5
15934,461,1101,3
15952,873,1101,6
15968,2457,1101,5
15968,11087,1101,5
15983,237,1162,1
15990,130,1152,6
15995,627,1101,2
16008,450,1305,4
16015,899,1101,6
16030,2142,1101,6
16043,1475,1101,3
16045,1498,1101,1
16050,6501,1101,1
16050,2306,1101,1
16051,452,1101,1
16052,4354,1101,2
16058,166,1152,4
16064,546,1101,3
16075,2283,1101,1
16075,132,1101,1
16084,1337,1152,5
16091,7413,1103,6
16091,5005,1103,6
16106,516,1101,5
16112,1206,1101,3
16114,4108,1152,4
16114,7906,1152,4
16114,54,1152,4
16120,377,1101,4
16144,741,1101,3
16144,11715,1101,3
16144,9379,1101,3
16146,2684,1162,4
16160,2122,1101,5
16160,1650,1101,5
16160,4250,1101,5
16161,2550,1421,5
16174,9312,1101,6
16174,333,1101,6
16183,691,1101,5
16190,277,1152,4
16204,299,1261,3
16204,362,1261,3
16220,628,1101,5
16223,1225,1101,3
16225,923,1162,4
16229,868,1162,2
16248,593,1101,5
16251,204,1162,4
16260,337,1101,6
16269,425,1152,1
16274,453,1268,5
16275,2430,1101,4
16276,205,1101,5
16276,3473,1101,5
16279,926,1101,2
16283,624,1268,4
16301,2401,1101,2
16315,1310,1421,4
16320,526,1261,2
16321,460,1101,5
16323,514,1101,2
16323,611,1101,2
16328,309,1101,3
16332,198,1162,5
16332,623,1162,5
16369,1350,1101,3
16392,2369,1101,2
16393,606,1101,5
16393,263,1101,5
16414,52,1101,1
16414,5255,1101,1
16431,3952,1101,1
16456,599,1101,1
16478,2809,1101,3
16478,1258,1101,3
16478,1545,1101,3
16481,704,1101,4
16491,731,1226,1
16493,587,1152,4
16510,2411,1101,2
16513,940,1101,6
16517,4336,1152,2
16523,3768,1101,2
16557,4340,1101,1
16558,535,1101,2
16598,2905,1428,4
16621,713,1269,5
16621,464,1269,5
16627,690,1101,2
16627,18941,1101,2
16634,2019,1162,4
16636,2032,1101,3
16662,490,1101,5
16663,1044,1101,3
16665,1647,1101,6
16670,4112,1101,1
16675,2523,1101,2
16691,2048,1101,2
16693,6800,1101,1
16694,3508,1162,2
16696,730,1101,6
16700,722,1101,1
16738,2,1101,4
16753,377,1162,6
16753,1307,1162,6
16753,1336,1162,6
16753,994,1162,4
16774,1858,1101,4
16774,16437,1101,4
16774,2925,1101,4
16776,2235,1101,2
16795,419,1103,6
16804,1003,1152,2
16811,458,1421,5
16822,1059,1101,6
16825,2771,1101,2
16826,1531,1101,5
16826,793,1101,5
16826,5102,1101,5
16828,670,1264,2
16833,600,1101,2
16866,1178,1101,1
16873,484,1101,4
16885,881,1421,1
16886,3125,1101,4
16886,423,1101,4
16889,4660,1101,1
16899,10514,1101,3
16899,4853,1101,3
16919,4347,1421,4
16936,19634,1101,1
16936,1513,1101,4
16940,9907,1261,2
16943,1523,1101,2
16952,1845,1101,5
16961,6458,1423,4
16965,7453,1101,1
16970,1093,1263,2
16975,900,1423,5
16976,1265,1243,4
16983,3012,1101,2
16983,1850,1101,2
16989,2246,1101,4
17021,100,1101,5
17021,1331,1101,5
17031,1115,1101,5
17066,3782,1101,2
17070,2338,1106,5
17091,8429,1101,2
17128,2500,1103,6
17145,948,1101,2
17154,950,1101,5
17157,242,1261,4
17158,569,1404,5
17168,240,1101,6
17173,522,1152,1
17183,2412,1101,6
17185,389,1162,1
17187,12118,1101,6
17187,682,1101,6
17187,638,1101,6
17211,589,1101,6
17232,286,1152,1
17239,1500,1261,4
17241,3392,1101,1
17241,1432,1101,1
17241,1348,1223,1
17248,2706,1101,4
17299,1600,1101,5
17308,960,1101,6
17308,9230,1101,6
17311,2139,1101,5
17312,1683,1101,4
17326,649,1101,3
17326,708,1101,3
17328,2188,1101,5
17335,3530,1152,2
17355,928,1101,3
17356,483,1101,6
17363,440,1152,1
17377,5859,1423,5
17396,144,1101,1
17396,4113,1101,1
17396,10535,1101,1
17409,911,1162,6
17412,414,1101,2
17412,5091,1101,2
17419,5,1101,6
17422,1765,1101,2
17425,722,1101,2
17445,671,1101,3
17446,5032,1152,2
17453,1196,1101,2
17465,11278,1101,6
17466,2250,1101,2
17469,1731,1101,4
17490,711,1101,2
17490,525,1101,2
17492,4279,1152,4
17513,1494,1101,2
17525,608,1101,3
17540,132,1101,2
17541,5000,1162,1
17541,12439,1162,1
17548,1458,1162,2
17581,10,1261,1
17581,11748,1261,1
17583,1988,1101,1
17588,10,1152,4
17596,4117,1305,5
17596,1809,1305,5
17615,3127,1101,2
17617,1592,1428,2
17623,151,1101,2
17626,2783,1101,4
17627,5661,1152,6
17628,1047,1101,6
17630,14573,1101,5
17630,2969,1101,5
17630,1968,1101,5
17640,701,1101,4
17650,1283,1101,5
17650,1238,1101,5
17662,1657,1305,2
17671,5,1101,3
17697,969,1268,4
17700,1856,1101,6
17709,603,1101,5
17709,2391,1101,5
17711,1212,1101,3
17732,11240,1101,6
17742,7626,1101,6
17752,516,1101,4
17774,839,1162,4
17813,349,1101,2
17820,5693,1101,3
17825,693,1101,2
17827,2374,1101,2
17841,506,1101,2
17841,1154,1101,2
17850,2480,1101,6
17851,591,1101,6
17852,12964,1101,2
17852,1152,1101,2
17856,931,1101,5
17860,1900,1101,6
17878,2750,1101,1
17878,1925,1101,1
17885,509,1101,4
17887,1340,1101,1
17887,914,1101,1
17893,677,1101,2
17898,1198,1101,6
17906,930,1152,1
17910,985,1101,2
17914,301,1106,6
17915,1650,1101,5
17936,607,1101,6
17941,352,1101,1
17953,1638,1263,2
17959,5675,1101,3
17960,2311,1101,4
17966,428,1101,4
18002,637,1152,5
18024,247,1423,4
18035,1551,1268,1
18037,865,1101,1
18052,3090,1152,2
18052,530,1152,2
18057,816,1101,5
18057,1634,1101,5
18065,582,1263,4
18068,1916,1101,1
18078,252,1101,6
18089,1624,1101,6
18097,161,1162,1
18116,230,1101,6
18138,5493,1261,2
18139,577,1101,1
18143,1989,1101,3
18144,25000,1101,2
18144,782,1101,2
18156,603,1246,6
18160,1657,1152,4
18162,587,1101,6
18178,1018,1101,1
18178,11451,1101,1
18206,3500,1101,5
18206,5093,1101,5
18206,938,1101,5
18206,2655,1101,5
18206,2206,1101,5
18216,1968,1101,4
18219,3438,1101,4
18224,804,1101,3
18224,4851,1101,3
18224,16211,1101,3
18231,466,1101,4
18235,2427,1162,2
18252,7323,1101,4
18257,463,1421,2
18262,524,1101,2
18270,609,1101,6
18274,1941,1101,4
18274,634,1101,4
18287,4247,1101,1
18302,1058,1101,4
18307,148,1101,1
18318,716,1101,3
18323,1782,1428,5
18328,527,1401,5
18328,1087,1401,5
18344,808,1101,4
18354,4768,1101,5
18356,770,1101,2
18358,765,1101,6
18359,2748,1101,5
18359,3060,1101,5
18359,687,1101,5
18362,375,1101,1
18374,3527,1101,5
18383,3064,1162,3
18385,427,1101,2
18388,1118,1423,1
18415,395,1101,4
18420,651,1101,2
18421,541,1101,3
18431,12051,1269,2
18434,1236,1101,6
18439,2898,1269,2
18439,2206,1269,2
18444,7248,1101,6
18444,319,1101,6
18444,2629,1101,6
18444,640,1101,6
18446,3344,1101,6
18449,2323,1162,2
18455,942,1101,5
18471,1601,1101,3
18471,635,1101,3
18490,761,1101,6
18491,500,1101,5
18494,6804,1101,2
18498,3335,1101,3
18502,2742,1101,5
18510,1464,1241,4
18510,824,1241,4
18517,1035,1101,2
18520,2112,1101,2
18533,1571,1101,4
18550,870,1263,3
18555,8381,1101,5
18559,1615,1101,2
18566,661,1162,2
18577,1739,1101,5
18578,1856,1101,4
18580,5178,1423,6
18609,5,1101,5
18614,2798,1101,6
18636,1448,1101,5
18636,620,1101,5
18636,2787,1101,5
18645,1014,1101,3
18646,1057,1101,6
18658,296,1101,5
18663,8607,1101,5
18668,1129,1101,2
18673,414,1101,2
18678,5350,1101,6
18680,5741,1152,6
18690,8582,1423,2
18690,5240,1423,2
18690,5136,1423,2
18717,498,1101,6
18730,3929,1101,5
18731,608,1243,2
18732,1583,1101,5
18732,699,1101,5
18742,4010,1101,3
18763,664,1101,1
18779,1603,1101,4
18784,526,1101,1
18784,361,1101,1
18794,1391,1103,6
18815,562,1101,4
18827,1904,1101,1
18827,3767,1101,1
18854,1173,1101,4
18854,3486,1101,4
18867,376,1152,2
18867,2790,1152,2
18876,2493,1101,4
18881,360,1101,5
18883,1035,1101,2
18891,1042,1101,5
18903,3746,1264,5
18906,5005,1103,2
18906,3080,1103,2
18917,900,1101,6
18918,2089,1101,5
18920,1180,1101,2
18926,1324,1101,6
18928,11340,1428,4
18928,14944,1428,4
18928,2872,1428,4
18928,5872,1428,4
18928,4402,1428,4
18952,882,1101,4
18957,10,1101,6
18965,2290,1101,6
18965,2319,1101,6
